id	name
CHEBI:61623	fluoroacetyl-CoA
CHEBI:61663	3-alpha-D-mannopyranosyl-alpha-D-mannopyranose
CHEBI:61665	3-O-(6-O-alpha-D-xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose
CHEBI:61669	2-methylbutyronitrile
CHEBI:61674	oroxylin
CHEBI:61677	(+)-alpha-santalene
CHEBI:61678	(+)-endo-beta-bergamotene
CHEBI:61679	(-)-endo-alpha-bergamotene
CHEBI:61680	(1S,4aS)-1,4a-dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalene
CHEBI:61682	ubiquinol-8
CHEBI:61683	ubiquinone-8
CHEBI:61684	menaquinol-8
CHEBI:61685	(+)-cubenene
CHEBI:61686	(+)-epicubenol
CHEBI:61687	cis-muurola-3,5-diene
CHEBI:61688	cis-muurola-4(14),5-diene
CHEBI:61690	(+)-alpha-barbatene
CHEBI:61694	L-cysteinylglycine
CHEBI:61696	L-prolinylglycine
CHEBI:61698	L-ascorbate
CHEBI:61699	(-)-alpha-gurjunene
CHEBI:61700	(+)-valencene
CHEBI:61705	3-demethylubiquinol-8
CHEBI:61708	oxidized
CHEBI:61720	bacteriochlorophyll
CHEBI:61721	chlorophyll
CHEBI:61723	D-pantetheine
CHEBI:61737	(+)-thujopsene
CHEBI:61746	(+)-beta-chamigrene
CHEBI:61748	(2E)-oct-2-enal
CHEBI:61796	dinoflagellate
CHEBI:61873	2-demethylmenaquinol-8
CHEBI:61904	2-hydroxyethane-1-sulfonate
CHEBI:61909	ethane-1-sulfonate
CHEBI:61911	butane-1-sulfonate
CHEBI:61931	glycerophosphoserine
CHEBI:61933	glycerophosphoglycerol
CHEBI:61952	alpha-maltopentaose
CHEBI:61953	alpha-maltohexaose
CHEBI:61954	alpha-maltoheptaose
CHEBI:61968	cis-tetradec-3-enoyl-CoA
CHEBI:61970	N-acetyl-alpha-D-galactosamine
CHEBI:61983	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine
CHEBI:61984	(E)-2-methylgeranyl
CHEBI:61985	4-carboxy-2-hydroxymuconate
CHEBI:61987	2-methylisoborneol
CHEBI:61988	alpha-maltotetraose
CHEBI:61990	15,9'-di-cis-phytofluene
CHEBI:61994	sulfoacetyl-CoA
CHEBI:61997	glucosyl-(heptosyl)2-(Kdo)2-lipid
CHEBI:61998	glucosyl-heptosyl-4-phosphoheptosyl-(Kdo)2-lipid
CHEBI:61999	glucosyl-(heptosyl)2-4-phosphoheptosyl-(Kdo)2-lipid
CHEBI:62000	glucosyl-heptosyl-(phosphoheptosyl)2-(Kdo)2-lipid
CHEBI:62001	galactosyl-glucosyl-heptosyl-(phosphoheptosyl)2-(Kdo)2-lipid
CHEBI:62002	galactosyl-(glucosyl)2-heptosyl-(phosphoheptosyl)2-(Kdo)2-lipid
CHEBI:62003	galactosyl-(glucosyl)3-heptosyl-(phosphoheptosyl)2-(Kdo)2-lipid
CHEBI:62004	lipid
CHEBI:62012	5-deoxy-D-ribose
CHEBI:62031	a
CHEBI:62041	P(1),P(5)-bis(5'-adenosyl)
CHEBI:62046	biotinate
CHEBI:62047	(S)-carnitinyl-CoA
CHEBI:62075	(3S)-hydroxyhexanoyl-CoA
CHEBI:62077	(2E)-hexenoyl-CoA
CHEBI:62090	germacra-1(10),4,11(13)-trien-12-ol
CHEBI:62091	germacra-1(10),4,11(13)-trien-12-al
CHEBI:62111	6-O-acetyl-beta-D-glucose
CHEBI:62141	S-(2E,6E)-farnesyl-L-cysteine
CHEBI:62150	(3,4-dimethoxyphenyl)methanol
CHEBI:62190	N-acetyl-beta-D-galactosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl
CHEBI:62208	3-methylxanthine
CHEBI:62209	CoA-disulfide
CHEBI:62210	5-hydroxypyrrole-2-carboxylate
CHEBI:62211	3-butynoate
CHEBI:62213	D-4-hydroxy-2-oxoglutarate
CHEBI:62214	5-hydroxykynurenamine
CHEBI:62217	23,24-dihydrocucurbitacin
CHEBI:62219	2-heptyl-4(1H)-quinolone
CHEBI:62221	5-methyl-phenazine-1-carboxylate
CHEBI:62222	3-oxo-4-methylpentanoate
CHEBI:62223	cis-beta-D-glucosyl-2-hydroxycinnamate
CHEBI:62224	(-)-7-epi-alpha-selinene
CHEBI:62225	S-sulfo-L-cysteine
CHEBI:62226	L-selenocystathionine
CHEBI:62227	L-adenosylselenomethionine
CHEBI:62230	GDP-alpha-D-glucose
CHEBI:62233	MurNAc-L-Ala-D-isoglutaminyl-L-Lys-D-Ala-D-Ala-diphospho-di-trans,octa-cis-undecaprenyl-GlcNAc
CHEBI:62234	MurNAc-L-Ala-D-isoglutaminyl-L-Lys-(N(6)-Gly)-D-Ala-D-Ala-diphospho-di-trans,octa-cis-undecaprenyl-GlcNAc
CHEBI:62235	MurNAc-L-Ala-D-isoglutaminyl-L-Lys-(N(6)-tri-Gly)-D-Ala-D-Ala-diphospho-di-trans,octa-cis-undecaprenyl-GlcNAc
CHEBI:62236	MurNAc-L-Ala-D-isoglutaminyl-L-Lys-(N(6)-penta-Gly)-D-Ala-D-Ala-diphospho-di-trans,octa-cis-undecaprenyl-GlcNAc
CHEBI:62237	a
CHEBI:62241	UDP-N-acetyl-beta-L-fucosamine
CHEBI:62242	(2E)-octenoyl-CoA
CHEBI:62244	(2E,4E)-decadienoyl-CoA
CHEBI:62245	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate
CHEBI:62246	(S)-2-hydroxypropylphosphonate
CHEBI:62247	(1R,2S)-epoxypropylphosphonate
CHEBI:62248	phenazine-1-carboxylate
CHEBI:62250	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate
CHEBI:62262	isomultiflorenol
CHEBI:62286	dIDP
CHEBI:62338	O(4)-phospho-L-tyrosine
CHEBI:62346	L-rhamnopyranose
CHEBI:62372	UDP-2-acetamido-2,6-dideoxy-beta-L-talose
CHEBI:62375	UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-hex-4-ulose
CHEBI:62377	UDP-2-acetamido-2,6-dideoxy-beta-L-lyxo-hex-4-ulose
CHEBI:62413	(S)-methylmalonate
CHEBI:62414	biotinyl-5'-AMP
CHEBI:62416	dammarenediol-II
CHEBI:62417	arabidiol
CHEBI:62418	3-oxohexanoyl-CoA
CHEBI:62421	2-trans-(+)-abscisate
CHEBI:62423	(2-hydroxyphenyl)acetate
CHEBI:62436	(+)-abscisic
CHEBI:62437	beta-D-glucopyranosyl
CHEBI:62440	soyasapogenol
CHEBI:62441	soyasapogenol
CHEBI:62443	soyasapogenol
CHEBI:62444	soyasapogenol
CHEBI:62446	soyasapogenol
CHEBI:62447	dammara-20,24-diene
CHEBI:62448	indole-3-carboxylate
CHEBI:62449	all-trans-4,4'-diapolycopene
CHEBI:62450	4,4'-diapolycopenedial
CHEBI:62452	camelliol
CHEBI:62455	germanicol
CHEBI:62456	cucurbitadienol
CHEBI:62457	(17Z)-protosta-17(20),24-dien-3beta-ol
CHEBI:62458	sophoradiol
CHEBI:62459	24-hydroxy-beta-amyrin
CHEBI:62462	isoguanine
CHEBI:62463	7,9,9'-tri-cis-neurosporene
CHEBI:62465	O-(3-O-beta-D-galactosyl-N-acetyl-alpha-D-galactosaminyl)-L-serine
CHEBI:62466	7,7',9,9'-tetra-cis-lycopene
CHEBI:62474	all-trans-3,4-didehydrolycopene
CHEBI:62478	2-O-(4-deoxy-beta-L-threo-hex-4-enopyranuronosyl)-alpha-L-rhamnopyranose
CHEBI:62480	spheroiden-2-one
CHEBI:62481	(3E)-3,4-didehydrorhodopin
CHEBI:62497	7-(3-methylbut-2-enyl)-L-tryptophan
CHEBI:62500	(2E)-2-methylpropenoyl-CoA
CHEBI:62501	folate
CHEBI:62505	demethylspheroidene
CHEBI:62510	2-O-(alpha-D-glucopyranosyl)-D-glycerate
CHEBI:62514	10-epi-gamma-eudesmol
CHEBI:62517	tricarballylate
CHEBI:62523	(-)-trans-permethrin
CHEBI:62526	(2S,3S,5R,10R,12S,14S,15R,16R)-2-amino-12,16-dimethylicosane-3,5,10,14,15-pentol
CHEBI:62527	(3-phenoxyphenyl)methanol
CHEBI:62531	(1S,3R)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate
CHEBI:62537	1,2-diacyl-sn-glycero-3-phospho-(N-acyl)-ethanolamine
CHEBI:62543	3-oxotetradecanoyl-CoA
CHEBI:62548	3-oxodecanoyl-CoA
CHEBI:62554	fumonisin
CHEBI:62555	3-hydroxyisovaleryl-CoA
CHEBI:62558	(3S)-hydroxydodecanoyl-CoA
CHEBI:62571	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:62573	CDP-1L-myo-inositol
CHEBI:62576	bis(1L-myo-inositol)
CHEBI:62600	2-O-(alpha-D-glucopyranosyl)-3-O-phospho-D-glycerate
CHEBI:62602	2-O-[alpha-D-mannopyranosyl-(1->2)-alpha-D-glucopyranosyl]-3-O-phospho-D-glycerate
CHEBI:62611	(S)-3-hydroxyisobutyryl-CoA
CHEBI:62612	(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate
CHEBI:62613	(3S)-hydroxyhexadecanoyl-CoA
CHEBI:62614	(3S)-hydroxytetradecanoyl-CoA
CHEBI:62615	3-oxododecanoyl-CoA
CHEBI:62616	(3S)-hydroxydecanoyl-CoA
CHEBI:62617	(3S)-hydroxyoctanoyl-CoA
CHEBI:62619	3-oxooctanoyl-CoA
CHEBI:62620	hexanoyl-CoA
CHEBI:62621	L-selenomethionine
CHEBI:62622	(5-hydroxyindol-3-yl)acetate
CHEBI:62624	5-hydroxy-L-kynurenine
CHEBI:62626	uroporphyrinogen
CHEBI:62631	coproporphyrinogen
CHEBI:62637	L-4-hydroxyglutamate
CHEBI:62638	(S)-3-hydroxy-2-methylpropanoate
CHEBI:62639	2-cis,6-trans,10-trans-geranylgeranyl
CHEBI:62641	perillate
CHEBI:62649	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:62727	adenylyl-molybdopterin
CHEBI:62735	lupan-3beta,20-diol
CHEBI:62738	15-cis-4,4'-diapophytoene
CHEBI:62740	all-trans-4,4'-diapophytofluene
CHEBI:62742	all-trans-4,4'-diapo-zeta-carotene
CHEBI:62743	all-trans-4,4'-diaponeurosporene
CHEBI:62745	ammoniodiacetate
CHEBI:62753	alpha-longipinene
CHEBI:62756	(-)-exo-alpha-bergamotene
CHEBI:62760	(-)-beta-curcumene
CHEBI:62762	(+)-2-epi-prezizaene
CHEBI:62766	beta-D-glucosyl
CHEBI:62767	crocetin
CHEBI:62768	bis(beta-D-glucosyl)
CHEBI:62770	beta-D-gentiobiosyl
CHEBI:62771	beta-D-gentiobiosyl
CHEBI:62787	a
CHEBI:62789	3,4-dihydroxy-5-all-trans-nonaprenylbenzoate
CHEBI:62791	3-methoxy-4-hydroxy-5-all-trans-nonaprenylbenzoate
CHEBI:62793	3,4-dihydroxy-5-all-trans-decaprenylbenzoate
CHEBI:62796	3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate
CHEBI:62814	heme
CHEBI:62830	dTDP-4-dehydro-beta-L-rhamnose
CHEBI:62845	4-hydroxy-17beta-estradiol
CHEBI:62847	6alpha-hydroxy-17beta-estradiol
CHEBI:62860	4,6-Me(COOH)C-beta-D-Man-(1->4)-beta-D-GlcA-(1->2)-alpha-D-Man-(1->3)-beta-D-Glc-(1->4)-alpha-D-Glc-1-diphospho-di-trans,octa-cis-undecaprenol
CHEBI:62890	2-(2-carboxy-4-methylthiazol-5-yl)ethyl
CHEBI:62899	(R,Z)-
CHEBI:62911	soyasaponin
CHEBI:62916	soyasaponin
CHEBI:62932	mycophenolate
CHEBI:62959	N-acetyl-alpha-D-glucosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol
CHEBI:62989	chenodeoxycholoyl-CoA
CHEBI:63065	1,1'-dihydroxy-1,1',2,2'-tetrahydrolycopene
CHEBI:63067	zeaxanthin
CHEBI:63069	neurosporaxanthin
CHEBI:63164	prosolanapyrone
CHEBI:63166	leukotriene
CHEBI:63167	raucaffrinoline
CHEBI:63168	perakine
CHEBI:63177	11alpha-hydroxy-beta-amyrin
CHEBI:63178	(13R)-edaxadiene
CHEBI:63180	(13S)-edaxadiene
CHEBI:63184	11-oxo-beta-amyrin
CHEBI:63190	(+)-beta-caryophyllene
CHEBI:63196	(+)-caryolan-1-ol
CHEBI:63203	(-)-gamma-cadinene
CHEBI:63205	(+)-gamma-cadinene
CHEBI:63212	2-hydroxy-dAMP
CHEBI:63217	(5S,8R,9Z,12Z)-5,8-dihydroxyoctadeca-9,12-dienoate
CHEBI:63224	8-oxo-dGMP
CHEBI:63241	(9R,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoate
CHEBI:63243	pentalen-13-ol
CHEBI:63244	pentalen-13-al
CHEBI:63245	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
CHEBI:63249	(Z)-2-methyl-ureidoacrylate
CHEBI:63250	(Z)-2-hydroxy-3-aminoperacrylic
CHEBI:63252	2-oxepin-2(3H)-ylideneacetyl-CoA
CHEBI:63254	beta-D-4-deoxy-Delta(4)-GlcpA-(1->4)-beta-D-Glcp-(1->4)-alpha-L-Rhap-(1->3)-beta-D-Glcp
CHEBI:63255	3-oxo-5,6-didehydrosuberyl-CoA
CHEBI:63257	3-oxo-5,6-dehydrosuberyl-CoA
CHEBI:63259	beta-D-Glcp-(1->4)-alpha-L-Rhap-(1->3)-beta-D-Glcp
CHEBI:63260	dTDP-alpha-D-desosamine
CHEBI:63262	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose
CHEBI:63263	beta-D-4-deoxy-Delta(4)-GlcpA-(1->3)-beta-D-GalpNAc
CHEBI:63265	dTDP-3-amino-3,6-dideoxy-alpha-D-glucose
CHEBI:63267	beta-D-4-deoxy-Delta(4)-GlcpA-(1->3)-beta-D-GalpNAc6S
CHEBI:63268	dTDP-alpha-D-mycaminose
CHEBI:63269	dTDP-3-dehydro-6-deoxy-alpha-D-glucose
CHEBI:63270	N-acetyl-beta-D-galactosamine
CHEBI:63274	4-deoxy-Delta(4)-beta-D-GlcpA2S-(1->3)-beta-D-GalpNAc
CHEBI:63277	UDP-N-acetylbacillosamine
CHEBI:63278	5-dehydro-4-deoxy-2-O-sulfo-D-glucuronate
CHEBI:63280	beta-D-4-deoxy-Delta(4)-GlcpA-(1->3)-beta-D-GlcpNAc
CHEBI:63282	pseudaminate
CHEBI:63283	2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose
CHEBI:63303	dTDP-3-dehydro-6-deoxy-alpha-D-galactose
CHEBI:63304	dTDP-D-ravidosamine
CHEBI:63305	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose
CHEBI:63307	10-deoxymethymycin
CHEBI:63308	mycinamicin
CHEBI:63310	mycinamicin
CHEBI:63311	mycinamicin
CHEBI:63323	(9R,10E,12Z)-9-hydroperoxyoctadeca-10,12-dienoate
CHEBI:63324	(8E,10R,12Z)-10-hydroperoxyoctadeca-8,12-dienoate
CHEBI:63325	(2R,3S)-2,4',7-trihydroxyisoflavanone
CHEBI:63389	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine
CHEBI:63410	an
CHEBI:63416	4-amino-5-aminomethyl-2-methylpyrimidine
CHEBI:63417	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose
CHEBI:63443	alpha-guaiene
CHEBI:63444	viridiflorene
CHEBI:63445	5-epi-alpha-selinene
CHEBI:63446	cubebol
CHEBI:63447	delta-guaiene
CHEBI:63458	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA
CHEBI:63459	shionone
CHEBI:63460	parkeol
CHEBI:63461	achilleol
CHEBI:63462	glutinol
CHEBI:63463	baccharis
CHEBI:63464	alpha-seco-amyrin
CHEBI:63465	marneral
CHEBI:63466	beta-seco-amyrin
CHEBI:63467	delta-amyrin
CHEBI:63468	tirucalladienol
CHEBI:63528	dTMP
CHEBI:63552	1-phenyl-1,2-propanedione
CHEBI:63553	2-hydroxy-1-phenyl-1-propanone
CHEBI:63558	DIBOA
CHEBI:63559	HBOA
CHEBI:63576	alpha-maltose
CHEBI:63590	(5Z,8Z,11Z,14Z)-18-hydroxyeicosatetraenoate
CHEBI:63640	3-oxocholest-4-en-26-ol
CHEBI:63641	9alpha-hydroxyandrosta-1,4-diene-3,17-dione
CHEBI:63642	ent-2alpha-hydroxyisokaurene
CHEBI:63656	9beta-pimara-7,15-dien-19-ol
CHEBI:63658	9beta-pimara-7,15-dien-19-al
CHEBI:63659	9beta-pimara-7,15-dien-19-oate
CHEBI:63662	ent-11beta-hydroxycassa-12,15-diene
CHEBI:63663	10beta,14beta-dihydroxytaxa-4(20),11-dien-5alpha-yl
CHEBI:63664	taxusin
CHEBI:63665	7beta-hydroxytaxusin
CHEBI:63668	abieta-7,13-dien-18,18-diol
CHEBI:63670	DIBOA
CHEBI:63671	TRIBOA
CHEBI:63672	3-methoxy-4',5-dihydroxy-trans-stilbene
CHEBI:63676	dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose
CHEBI:63677	erythromycin
CHEBI:63680	CMP-pseudaminate
CHEBI:63682	(13E)-labda-7,13-dien-15-yl
CHEBI:63683	(13E)-labda-7,13-dien-15-ol
CHEBI:63690	(1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate
CHEBI:63692	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate
CHEBI:63693	(2Z,4Z)-2-hydroxyhexa-2,4-dienoate
CHEBI:63694	(R)-synephrine
CHEBI:63696	gamma-curcumene
CHEBI:63701	(-)-alpha-cuprenene
CHEBI:63702	avermitilol
CHEBI:63703	(-)-delta-cadinene
CHEBI:63704	(+)-T-muurolol
CHEBI:63707	(12E)-9alpha-labda-8(17),12,14-triene
CHEBI:63708	isopimara-8(14),15-diene
CHEBI:63709	bicyclogermacrene
CHEBI:63710	7-epi-sesquithujene
CHEBI:63711	sesquithujene
CHEBI:63712	baruol
CHEBI:63714	N(7)-methylguanosine
CHEBI:63715	8-oxo-dGDP
CHEBI:63727	cis-4-hydroxy-L-proline
CHEBI:63740	P(1),P(6)-bis(5'-adenosyl)hexaphosphate
CHEBI:63775	1,2-di-(9Z-octadecenoyl)-3-beta-D-galactosyl-sn-glycerol
CHEBI:63796	N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine
CHEBI:63813	adenosine
CHEBI:63837	pregn-5-ene-3,20-dione
CHEBI:63863	3'-N-debenzoyltaxol
CHEBI:63867	N-(hexanoyl)sphing-4-enine
CHEBI:63892	zerumbone
CHEBI:63893	10-hydroxy-alpha-humulene
CHEBI:63902	(+)-thujan-3-ol
CHEBI:63904	3,16-dihydroxyhexadecanoate
CHEBI:63906	cholest-5-en-3-one
CHEBI:63950	2,2'-disulfonyl
CHEBI:63955	3-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]benzenesulfonate
CHEBI:64011	(3Z)-2-oxohex-3-enedioate
CHEBI:64016	(2E,4Z)-2-hydroxyhexa-2,4-dienedioate
CHEBI:64032	linoleoyl
CHEBI:64074	(6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide
CHEBI:64075	(6R)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide
CHEBI:64076	(6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide
CHEBI:64077	(6R)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide
CHEBI:64124	4-hydroxysphinganine
CHEBI:64180	2-methoxy-6-all-trans-decaprenyl-1,4-benzoquinol
CHEBI:64181	6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol
CHEBI:64182	3-demethylubiquinol-10
CHEBI:64183	ubiquinol-10
CHEBI:64221	(3R,6S)-6-hydroxy-3,7-dimethyloctanoate
CHEBI:64223	6-hydroxy-3,7-dimethyloctanoate
CHEBI:64224	6-hydroxy-3-isopropenylheptanoate
CHEBI:64225	(3R,6R)-6-hydroxy-3-isopropenylheptanoate
CHEBI:64226	(3S,6R)-6-hydroxy-3-isopropenylheptanoate
CHEBI:64229	6-isopropenyl-3-methyloxepan-2-one
CHEBI:64230	(3R,6R)-6-isopropenyl-3-methyloxepan-2-one
CHEBI:64234	3-isopropenyl-6-oxoheptanoate
CHEBI:64235	(6E)-8-hydroxygeraniol
CHEBI:64236	(6E)-8-oxogeraniol
CHEBI:64238	(6E)-8-hydroxygeranial
CHEBI:64239	(6E)-8-oxogeranial
CHEBI:64240	L-threo-7,8-dihydrobiopterin
CHEBI:64241	L-threo-tetrahydrobiopterin
CHEBI:64253	3-demethylubiquinol-6
CHEBI:64254	1,4-dihydroxy-6-naphthoate
CHEBI:64258	erythromycin
CHEBI:64259	(6E)-8-oxolinalool
CHEBI:64261	lupanine
CHEBI:64262	17-hydroxylupanine
CHEBI:64263	5-guanidino-3-methyl-2-oxopentanoate
CHEBI:64266	tricyclene
CHEBI:64267	5-methyltetrahydrosarcinapterin
CHEBI:64268	erythromycin
CHEBI:64270	cyclic
CHEBI:64274	7-hydroxy-4-isopropenyl-7-methyloxepan-2-one
CHEBI:64277	7,8-dihydrobiopterin
CHEBI:64278	Reactive
CHEBI:64279	erythromycin
CHEBI:64280	(E)-beta-ocimene
CHEBI:64282	(Z)-biformene
CHEBI:64283	copal-8-ol
CHEBI:64285	(2R,4S)-bornyl
CHEBI:64286	6-amino-6-deoxyfutalosine
CHEBI:64292	a
CHEBI:64294	3beta-hydroxycholest-5-en-7-one
CHEBI:64335	N(1)-aminopropylagmatine
CHEBI:64351	4-O-beta-D-mannopyranosyl-D-glucopyranose
CHEBI:64353	UDP-N-acetyl-alpha-D-glucosamine
CHEBI:64361	beta-sesquiphellandrene
CHEBI:64379	a
CHEBI:64381	a
CHEBI:64396	1-O-(9Z)-octadecenyl-sn-glycero-3-phosphocholine
CHEBI:64482	1,2-diacyl-glycero-3-phosphocholine
CHEBI:64489	1-tetradecanoyl-sn-glycero-3-phosphocholine
CHEBI:64496	1-O-hexadecyl-sn-glycero-3-phosphocholine
CHEBI:64530	brevianamide
CHEBI:64531	fumitremorgin
CHEBI:64555	(E)-4-coumaryl
CHEBI:64557	(E)-sinapyl
CHEBI:64558	methionine
CHEBI:64563	hexadecanoyl-sn-glycero-3-phosphocholine
CHEBI:64572	1,2-diacyl-sn-glycero-3-phospho-N,N-dimethylethanolamine
CHEBI:64573	1,2-diacyl-sn-glycero-3-phospho-N-methylethanolamine
CHEBI:64583	N-(acyl)-sphingosylphosphocholine
CHEBI:64612	a
CHEBI:64615	triacyl-sn-glycerol
CHEBI:64642	(3R)-3-methyl-D-ornithine
CHEBI:64643	(3R)-3-methyl-D-ornithyl-N(6)-L-lysine
CHEBI:64675	2,6-dioxo-6-phenylhexa-3-enoate
CHEBI:64677	daunorubicin
CHEBI:64683	1-acyl-sn-glycerol
CHEBI:64688	(+)-artemisinic
CHEBI:64691	(11R)-dihydroartemisinic
CHEBI:64716	1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)
CHEBI:64717	sn-glycero-3-phospho-(1'-sn-glycerol)
CHEBI:64743	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol
CHEBI:64757	3-hexadecanoyl-sn-glycerol
CHEBI:64760	3-acyl-sn-glycerol
CHEBI:64765	sn-glycero-3-phospho-L-serine
CHEBI:64771	1-acyl-sn-glycero-3-phospho-(1D-myo-inositol)
CHEBI:64781	3-heptaprenyl-sn-glycero-1-phosphate
CHEBI:64782	(+)-artemisinate
CHEBI:64783	(+)-artemisinic
CHEBI:64784	[(1R)-2,2,3-trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA
CHEBI:64785	[(2R)-3,3,4-trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA
CHEBI:64786	(+)-6-exo-hydroxycamphor
CHEBI:64789	3-(4-hydroxycyclohex-2-en-1-ylidene)pyruvate
CHEBI:64790	tetrahydro-4-hydroxyphenylpyruvate
CHEBI:64791	tetrahydrotyrosine
CHEBI:64792	2-oxospirilloxanthin
CHEBI:64793	2,2'-dioxospirilloxanthin
CHEBI:64794	salicin-6-phosphate
CHEBI:64795	4-hydroxysphinganine
CHEBI:64796	2-deoxy-L-scyllo-inosose
CHEBI:64797	alpha-muurolene
CHEBI:64798	gamma-muurolene
CHEBI:64799	beta-copaene
CHEBI:64800	(+)-sativene
CHEBI:64801	tetraprenyl-beta-curcumene
CHEBI:64802	L-histidinal
CHEBI:64806	2-demethylmenaquinol-7
CHEBI:64815	[(1R)-2,2,3-trimethyl-2-oxocyclopent-3-en-1-yl]acetate
CHEBI:64816	doxorubicin
CHEBI:64833	6-kestotriose
CHEBI:64834	menaquinol-7
CHEBI:64835	1,6-kestotetraose
CHEBI:64836	6,6-kestotetraose
CHEBI:64839	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate
CHEBI:64840	1-acyl-sn-glycero-3-phospho-(1'-sn-glycerol)
CHEBI:64841	1D-myo-inositol
CHEBI:64847	L-threonyl-AMP
CHEBI:64848	N-acetyl-beta-muramate
CHEBI:64853	N(epsilon)-(5'-guanylyl)-N(alpha)-acetyl-L-lysine
CHEBI:64854	N(alpha)-acetyl-L-lysine
CHEBI:64858	aminopropylcadaverine
CHEBI:64861	1-acyl-2-octadecanoyl-sn-glycero-3-phosphate
CHEBI:64862	1-acyl-2-hexadecanoyl-sn-glycero-3-phosphate
CHEBI:64863	1-acyl-2-tetradecanoyl-sn-glycero-3-phosphate
CHEBI:64868	hexacosanoyl-CoA
CHEBI:64870	(S)-malyl
CHEBI:64871	(S)-malyl
CHEBI:64872	2-acyl-sn-glycero-3-phospho-D-myo-inositol
CHEBI:64874	1-acyl-2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)
CHEBI:64876	bacillithiol
CHEBI:64879	6-O-(1-glycerylphospho)-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl
CHEBI:64883	diacetylchitobiose-6'-phosphate
CHEBI:64884	4-hydroxyeicosasphinganine
CHEBI:64885	(4R)-hydroxyeicosasphinganine
CHEBI:64886	C20
CHEBI:64887	C20
CHEBI:64893	bornane-2,6-dione
CHEBI:64894	[(1S)-4-hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate
CHEBI:64908	(3E)-2-oxohex-3-enedioate
CHEBI:64916	inositol
CHEBI:64925	4alpha-carboxyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol
CHEBI:64940	a
CHEBI:64941	N-acylsphinganine-1-phosphoinositol
CHEBI:64967	4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol
CHEBI:64971	ergosta-5,7,22,24(28)-tetraen-3beta-yl
CHEBI:64975	lanosteryl
CHEBI:64976	ergosteryl
CHEBI:64982	a
CHEBI:64991	mannosylinositol
CHEBI:64993	inositol
CHEBI:64998	nicotine
CHEBI:64999	nicotine
CHEBI:65002	3-amino-2,3-dideoxy-scyllo-inosose
CHEBI:65003	2-deoxy-scyllo-inosamine
CHEBI:65004	(-)-secoisolariciresinol
CHEBI:65010	2'-N-acetylparomamine
CHEBI:65015	paromamine
